,post_id,username,username_count,level,rank
12780,4994,Junus Eu,1,8,Wizard 
12781,4994,Siow Nan,1,6,Master 
12782,4994,Lok Yang Teng,1,6,Master 
12783,4995,Elijah Lee,1,9,God of Wisdom 
12784,4995,T@Takingstock @,1,5,Genius 
12785,4995,YCYewFong Chua,1,3,Wonderkid 
12786,4995,Kenneth Lou,1,8,Wizard 
12787,4995,Yong Kah Hwee,1,6,Master 
12788,4996,Jonathan Ng,1,5,Genius 
12789,4996,Jeff Yeo,1,6,Master 
12790,4996,T@Takingstock @,1,5,Genius 
12791,4996,Ronald Szie,1,4,Prodigy 
12792,4996,Vincent Tan Wen Bin,1,5,Genius 
12793,4997,Bang Hong,1,4,Prodigy 
12794,4997,Clarence Chua,1,7,Grand Master 
12795,4997,Loo Cheng Chuan,1,6,Master 
12796,4997,Jeff Yeo,1,6,Master 
12797,4997,Samuel Chin,1,3,Wonderkid 
12798,4997,Gabriel Tham,1,8,Wizard 
12799,4997,James Yeo,1,4,Prodigy 
12800,4997,Wnk,1,3,Wonderkid 
12801,4997,Steph Yeo,1,5,Genius 
12802,4997,Mei Yee,1,1,Freshie 
12803,4997,郭郭远星,1,1,Freshie 
12804,4997,Edison Pua,1,3,Wonderkid 
12805,4997,Anne Neo,1,1,Freshie 
12806,4997,Kenneth Lou,1,8,Wizard 
12807,4997,John Michael Mangahas Lapiña,1,1,Freshie 
12808,4998,Clarence Chua,1,7,Grand Master 
12809,4999,HC Tang,1,8,Wizard 
12810,4999,Sarah Chan,1,6,Master 
12811,4999,Heng Kai Le,1,4,Prodigy 
12812,4999,Nathaniel Alejandrino,1,1,Freshie 
12813,4999,John Ong Zhenxi,1,4,Prodigy 
12814,4999,Alex Chua Cheng En,1,4,Prodigy 
12815,5000,Clarence Chua,1,7,Grand Master 
12816,5000,Junus Eu,1,8,Wizard 
12817,5000,Gabriel Tham,1,8,Wizard 
12818,5001,Junus Eu,1,8,Wizard 
12819,5001,Jansen Ng,1,4,Prodigy 
12820,5002,Ang Yee Gary,1,4,Prodigy 
12821,5002,Jeff Yeo,1,6,Master 
12822,5003,Jeff Yeo,1,6,Master 
12823,5003,Junus Eu,1,8,Wizard 
12824,5003,SWShaun Wq Lim,1,4,Prodigy 
12825,5003,Kenneth Lou,1,8,Wizard 
12826,5004,Kenneth Lou,1,8,Wizard 
12827,5004,Andrew Fong,1,3,Wonderkid 
12828,5005,Andrew Fong,1,3,Wonderkid 
12829,5005,Josh Tan Jian Liang,1,4,Prodigy 
12830,5005,Jean-jok Kuan,1,3,Wonderkid 
12831,5005,Lok Yang Teng,1,6,Master 
12832,5005,Brandan Chen,1,6,Master 
12833,5005,Gabriel Lee,1,6,Master 
12834,5005,Herbert Sidik,1,2,Rookie 
12835,5006,Jonathan Chia Guangrong,1,6,Master 
12836,5007,Gabriel Tham,1,8,Wizard 
12837,5008,Yong Kah Hwee,1,6,Master 
12838,5008,Nicholes Wong,1,6,Master 
12839,5008,Gabriel Tham,1,8,Wizard 
12840,5009,Kenneth Lou,1,8,Wizard 
12841,5010,Jonathan Chia Guangrong,1,6,Master 
12842,5011,Gabriel Lee,1,6,Master 
12843,5012,Lok Yang Teng,1,6,Master 
12844,5013,Kenneth Lou,1,8,Wizard 
12845,5013,Yong Kah Hwee,1,6,Master 
12846,5013,Lok Yang Teng,1,6,Master 
12847,5014,Junus Eu,1,8,Wizard 
12848,5014,Gabriel Tham,1,8,Wizard 
12849,5014,Kenneth Chan,1,4,Prodigy 
12850,5015,JDJohn Doe,1,2,Rookie 
12851,5016,Clarence Chua,1,7,Grand Master 
12852,5016,Vincent Tan Wen Bin,1,5,Genius 
12853,5016,Junus Eu,1,8,Wizard 
12854,5016,Lok Yang Teng,1,6,Master 
12855,5017,Yinghua Liu,1,4,Prodigy 
12856,5018,Tee-Ming Chew,1,6,Master 
12857,5018,Eter,1,3,Wonderkid 
12858,5018,Jeff Yeo,1,6,Master 
12859,5020,Lok Yang Teng,1,6,Master 
12860,5021,HC Tang,1,8,Wizard 
12861,5022,HC Tang,1,8,Wizard 
12862,5022,Png Cheng Xi Damien,1,4,Prodigy 
12863,5023,Josh Ng,1,4,Prodigy 
12864,5024,峻豪,1,2,Rookie
12865,5026,Adriel Chia,1,2,Rookie 
12866,5026,Kenneth Lou,1,8,Wizard 
12867,5026,Nicholas Chan,1,5,Genius 
12868,5026,Caleb Khoo,1,1,Freshie 
12869,5026,Jonathan Chia Guangrong,1,6,Master 
12870,5026,Gabriel Lee,1,6,Master 
12871,5027,HC Tang,1,8,Wizard 
12872,5028,Yong Kah Hwee,1,6,Master 
12873,5028,Nicholes Wong,1,6,Master 
12874,5029,Hariz Arthur Maloy,1,9,God of Wisdom 
12875,5031,HC Tang,1,8,Wizard 
12876,5032,Nicholas Chan,1,5,Genius 
12877,5032,Jonathan Chia Guangrong,1,6,Master 
12878,5032,Gabriel Lee,1,6,Master 
12879,5033,Gabriel Lee,1,6,Master 
12880,5033,Kenneth Lou,1,8,Wizard 
12881,5033,Zeeeee,1,4,Prodigy 
12882,5033,Jay Liu,1,6,Master 
12883,5033,Lucas Ong,1,3,Wonderkid 
12884,5033,Nicholas Chan,1,5,Genius 
12885,5033,Gabriel Tham,1,8,Wizard 
12886,5033,Nicholes Wong,1,6,Master 
12887,5034,Junus Eu,1,8,Wizard 
12888,5034,Thaddeus Tan,1,6,Master 
12889,5034,Edwin Koh,1,2,Rookie 
12890,5034,Gabriel Tham,1,8,Wizard 
12891,5035,Cedric Jamie Soh,1,7,Grand Master 
12892,5036,Junus Eu,1,8,Wizard
12893,5036,Gibson Junxun,1,3,Wonderkid
12894,5036,NNinja,1,3,Wonderkid
12895,5036,Cedric Jamie Soh,1,7,Grand Master
12896,5038,Gabriel Lee,1,6,Master 
12897,5038,HQHE QIANG,1,2,Rookie
12898,5039,Junus Eu,1,8,Wizard 
12899,5039,Ang Yee Gary,1,4,Prodigy 
12900,5039,YCYewFong Chua,1,3,Wonderkid 
12901,5039,Shun Oh,1,3,Wonderkid 
12902,5039,EEvelyn,1,3,Wonderkid 
12903,5039,峻豪,1,2,Rookie 
12904,5039,Angeline Teo,1,3,Wonderkid 
12905,5040,Kenneth Lou,1,8,Wizard 
12906,5040,Sim Min Xuan,1,3,Wonderkid 
12907,5041,Kenneth Lou,1,8,Wizard
12908,5043,Junus Eu,1,8,Wizard
12909,5043,Gabriel Tham,1,8,Wizard
12910,5046,Cedric Jamie Soh,1,7,Grand Master 
12911,5047,Zongzong,1,3,Wonderkid 
12912,5047,Cedric Jamie Soh,1,7,Grand Master 
12913,5048,Clarence Chua,1,7,Grand Master 
12914,5048,Lok Yang Teng,1,6,Master 
12915,5048,YCYewFong Chua,1,3,Wonderkid 
12916,5048,Gabriel Tham,1,8,Wizard 
12917,5049,Ernest Yeam Wee Leong,1,5,Genius 
12918,5049,HC Tang,1,8,Wizard 
12919,5049,Bang Hong,1,4,Prodigy 
12920,5050,Bryant Tan,1,3,Wonderkid 
12921,5050,Heng Kai Le,1,4,Prodigy 
12922,5050,Yong Kah Hwee,1,6,Master 
12923,5051,Gabriel Lee,1,6,Master 
12924,5051,Good Day Every Day,1,6,Master 
12925,5051,Lee Jiahui,1,5,Genius 
12926,5051,Nicholas Chan,1,5,Genius 
12927,5052,Wilson Nid A Break,1,4,Prodigy 
12928,5052,Cherie Tan,1,4,Prodigy 
12929,5052,Junus Eu,1,8,Wizard 
12930,5052,Bryant Tan,1,3,Wonderkid 
12931,5053,Kenneth Lou,1,8,Wizard 
12932,5053,Sharon Lim,1,3,Wonderkid 
12933,5053,Gabriel Lee,1,6,Master 
12934,5053,Tee-Ming Chew,1,6,Master 
12935,5053,Alan Seng,1,3,Wonderkid 
12936,5053,Steph Yeo,1,5,Genius 
12937,5053,Huang Yixuan,1,6,Master 
12938,5053,Luke Ho,1,6,Master 
12939,5053,Jonathan Chia Guangrong,1,6,Master 
12940,5053,Jay Liu,1,6,Master 
12941,5053,Jeff Yeo,1,6,Master 
12942,5053,Yong Kah Hwee,1,6,Master 
12943,5053,Adrian Tan,1,2,Rookie 
12944,5053,Leona Goh,1,2,Rookie 
12945,5053,Junus Eu,1,8,Wizard 
12946,5053,Choon Yuan Chan,1,4,Prodigy 
12947,5053,Heng Kai Le,1,4,Prodigy 
12948,5053,Jasmine Chye Fong Yee,1,3,Wonderkid 
12949,5053,Gabriel Tham,1,8,Wizard 
12950,5053,Loh Tat Tian,1,6,Master 
12951,5055,Cedric Jamie Soh,1,7,Grand Master 
12952,5055,Felicia Toh,1,2,Rookie 
12953,5055,Jerry Tay,1,3,Wonderkid 
12954,5055,ABAbu Bakar,1,1,Freshie 
12955,5055,D,1,2,Rookie 
12956,5056,Ck Chai,1,4,Prodigy 
12957,5056,Kenneth Lou,1,8,Wizard 
12958,5056,Jay Liu,1,6,Master 
12959,5056,Nicholas Chan,1,5,Genius 
12960,5056,Gabriel Lee,1,6,Master 
12961,5057,Jonathan Chia Guangrong,1,6,Master 
12962,5058,Gabriel Tham,1,8,Wizard 
12963,5058,Alan Kor,1,5,Genius 
12964,5058,Hariz Arthur Maloy,1,9,God of Wisdom 
12965,5059,Gabriel Tham,1,8,Wizard 
12966,5059,Nadine Poh,1,2,Rookie 
12967,5059,Kenneth Lou,1,8,Wizard 
12968,5060,Lok Yang Teng,1,6,Master 
12969,5061,Yeo Enk Loui,1,6,Master 
12970,5061,Zann Chua,1,6,Master 
12971,5061,Henry Hoe Yong Zhi,1,3,Wonderkid 
12972,5061,Gabriel Tham,1,8,Wizard 
12973,5061,Ernest Yeam Wee Leong,1,5,Genius 
12974,5062,Yixiong Chang,1,5,Genius 
12975,5062,Serene Toh,1,5,Genius 
12976,5063,Hariz Arthur Maloy,1,9,God of Wisdom 
12977,5064,Elijah Lee,1,9,God of Wisdom 
12978,5066,Jennifer Franslay,1,3,Wonderkid 
12979,5066,Cedric Jamie Soh,1,7,Grand Master 
12980,5066,Kelvin Lau,1,3,Wonderkid 
12981,5067,Sarah Chan,1,6,Master 
12982,5067,HC Tang,1,8,Wizard 
12983,5067,BLBrian Lee,1,3,Wonderkid 
12984,5068,Yong Kah Hwee,1,6,Master 
12985,5068,Yixiong Chang,1,5,Genius 
12986,5069,HC Tang,1,8,Wizard 
12987,5069,Ivan Tan Jun Wen,1,1,Freshie 
12988,5069,Yong Kah Hwee,1,6,Master 
12989,5070,Glenn Toh,1,4,Prodigy 
12990,5070,Sarah Chan,1,6,Master 
12991,5070,Josh Ng,1,4,Prodigy 
12992,5070,Minghui Chng,1,3,Wonderkid 
12993,5070,Rave Ong Ci De,1,5,Genius 
12994,5070,Siow Nan,1,6,Master 
12995,5070,Daniel Lee,1,3,Wonderkid 
12996,5070,Mujimoro,1,4,Prodigy 
12997,5070,Joshua Csk,1,1,Freshie 
12998,5071,Cedric Jamie Soh,1,7,Grand Master
12999,5072,Gabriel Lim,1,1,Freshie 
13000,5072,Orangecat Twist,1,1,Freshie 
13001,5072,Huang Yixuan,1,6,Master 
13002,5073,Aik Kai,1,6,Master 
13003,5073,Cedric Jamie Soh,1,7,Grand Master 
13004,5074,Huang Yixuan,1,6,Master
13005,5076,Junus Eu,1,8,Wizard 
13006,5076,Vincent Tan Wen Bin,1,5,Genius 
13007,5076,Bryant Tan,1,3,Wonderkid 
13008,5076,Josh Tan Jian Liang,1,4,Prodigy 
13009,5076,SCSharon C,1,1,Freshie 
13010,5077,Junus Eu,1,8,Wizard 
13011,5077,Nicholes Wong,1,6,Master 
13012,5078,Cedric Jamie Soh,1,7,Grand Master 
13013,5078,Hariz Arthur Maloy,1,9,God of Wisdom 
13014,5079,Yinghua Liu,1,4,Prodigy 
13015,5080,Jessica Chuah,1,3,Wonderkid 
13016,5080,Clarence Chua,1,7,Grand Master 
13017,5081,Ericsson Ting,1,3,Wonderkid 
13018,5081,Harvey Tan,1,5,Genius 
13019,5081,Arpita Mukherjee,1,2,Rookie
13020,5081,Junus Eu,1,8,Wizard
13021,5081,Hariz Arthur Maloy,1,9,God of Wisdom 
13022,5082,HMHeah Min An,1,1,Freshie
13023,5084,Ericsson Ting,1,3,Wonderkid 
13024,5085,Jonathan Chia Guangrong,1,6,Master 
13025,5085,Jim Ng,1,5,Genius 
13026,5085,Kishor Bhagwat,1,4,Prodigy 
13027,5085,Gabriel Lee,1,6,Master 
13028,5085,Brandan Chen,1,6,Master 
13029,5086,Kdz,1,3,Wonderkid 
13030,5086,Shun Oh,1,3,Wonderkid 
13031,5086,Steph Yeo,1,5,Genius 
13032,5086,Lok Yang Teng,1,6,Master 
13033,5087,Beng Keong Phang,1,2,Rookie 
13034,5087,Lee Jin Fei Andre,1,4,Prodigy 
13035,5087,Rave Ong Ci De,1,5,Genius 
13036,5087,Charmaine Ng,1,6,Master 
13037,5087,Kok Koon,1,5,Genius 
13038,5087,Daniel Ling,1,4,Prodigy 
13039,5087,Yong Kah Hwee,1,6,Master 
13040,5087,Elsa Goh,1,5,Genius 
13041,5087,Angeline Teo,1,2,Rookie 
13042,5087,Lim Jin Han,1,2,Rookie 
13043,5087,Good Day Every Day,1,6,Master 
13044,5088,Kenichi Xi,1,6,Master 
13045,5088,HC Tang,1,8,Wizard 
13046,5088,Loh Tat Tian,1,6,Master 
13047,5088,Yong Kah Hwee,1,6,Master 
13048,5088,Yu En,1,3,Wonderkid 
13049,5089,Marcus Teo,1,2,Rookie 
13050,5089,HC Tang,1,8,Wizard 
13051,5090,NNinja,1,3,Wonderkid
13052,5091,Alson Chua,1,3,Wonderkid 
13053,5091,Junus Eu,1,8,Wizard 
13054,5091,Kenneth Lou,1,8,Wizard 
13055,5091,Rx,1,2,Rookie 
13056,5091,Ck Chai,1,4,Prodigy 
13057,5091,EEvelyn,1,3,Wonderkid 
13058,5091,Yong Kah Hwee,1,6,Master 
13059,5091,Pey Chin Hwee,1,1,Freshie 
13060,5091,Loh Tat Tian,1,6,Master 
13061,5091,Gabriel Tham,1,8,Wizard 
13062,5092,Brandan Chen,1,6,Master 
13063,5093,Elijah Lee,1,9,God of Wisdom 
13064,5093,Junus Eu,1,8,Wizard 
13065,5093,Eric Chia,1,4,Prodigy 
13066,5093,Jefremy Juari,1,3,Wonderkid 
13067,5095,Clarence Chua,1,7,Grand Master 
13068,5095,Jonathan Chia Guangrong,1,6,Master 
13069,5096,Lok Yang Teng,1,6,Master 
13070,5097,Cedric Jamie Soh,1,7,Grand Master 
13071,5097,Lok Yang Teng,1,6,Master 
13072,5098,Elijah Lee,1,9,God of Wisdom 
13073,5099,Nicholas Chan,1,5,Genius 
13074,5099,Good Day Every Day,1,6,Master 
13075,5099,Jay Liu,1,6,Master 
13076,5099,Gabriel Lee,1,6,Master 
13077,5099,Yong Kah Hwee,1,6,Master 
13078,5099,Jeff Yeo,1,6,Master 
13079,5099,HC Tang,1,8,Wizard 
13080,5099,Nicholes Wong,1,6,Master 
13081,5100,Lim ChoonGuan,1,2,Rookie 
13082,5100,Jonathan Lim,1,2,Rookie 
13083,5101,Clarence Chua,1,7,Grand Master 
13084,5101,Junus Eu,1,8,Wizard 
13085,5101,Hariz Arthur Maloy,1,9,God of Wisdom 
13086,5101,Tan Wei Ming,1,5,Genius 
13087,5101,Gabriel Tham,1,8,Wizard 
13088,5102,Elijah Lee,1,9,God of Wisdom
13089,5104,Elijah Lee,1,9,God of Wisdom
13090,5105,Hariz Arthur Maloy,1,9,God of Wisdom 
13091,5106,Hariz Arthur Maloy,1,9,God of Wisdom 
13092,5106,Loh Tat Tian,1,6,Master 
13093,5107,Eric Chia,1,4,Prodigy 
13094,5107,Luke Ho,1,6,Master 
13095,5107,Good Day Every Day,1,6,Master 
13096,5107,Ng Lip Hong Kyith,1,5,Genius 
13097,5107,Jeff Yeo,1,6,Master 
13098,5107,Alan Kor,1,5,Genius 
13099,5107,Brandan Chen,1,6,Master 
13100,5109,Junus Eu,1,8,Wizard 
13101,5109,Loh Tat Tian,1,6,Master 
13102,5109,Cedric Jamie Soh,1,7,Grand Master 
13103,5109,Vincent Tan Wen Bin,1,5,Genius 
13104,5109,Kenneth Lou,1,8,Wizard 
13105,5109,Hariz Arthur Maloy,1,9,God of Wisdom 
13106,5110,Loh Tat Tian,1,6,Master 
13107,5111,Hariz Arthur Maloy,1,9,God of Wisdom 
13108,5112,Clarence Chua,1,7,Grand Master 
13109,5112,Hariz Arthur Maloy,1,9,God of Wisdom 
13110,5112,Eric Chia,1,4,Prodigy 
13111,5112,Loh Tat Tian,1,6,Master 
13112,5112,Colin Lim,1,3,Wonderkid 
13113,5113,Kenneth Lou,1,8,Wizard 
13114,5113,Soon Xiaohui,1,5,Genius 
13115,5113,Jeff Yeo,1,6,Master 
13116,5113,HC Tang,1,8,Wizard 
13117,5114,Angeline Teo,1,2,Rookie 
13118,5114,Loh Tat Tian,1,6,Master 
13119,5114,Keith Lim,1,2,Rookie 
13120,5114,Adriel Thin,1,3,Wonderkid 
13121,5114,Gabriel Lee,1,6,Master 
13122,5114,Yong Kah Hwee,1,6,Master 
13123,5114,Devanshi Singh,1,3,Wonderkid 
13124,5114,Kenneth Lou,1,8,Wizard 
13125,5114,Xinyi Lum,1,5,Genius 
13126,5115,Gabriel Tham,1,8,Wizard 
13127,5116,Gabriel Tham,1,8,Wizard 
13128,5117,Junus Eu,1,8,Wizard 
13129,5117,Jonathan Chia Guangrong,1,6,Master 
13130,5118,Hariz Arthur Maloy,1,9,God of Wisdom 
13131,5118,Brandan Chen,1,6,Master 
13132,5118,Emmanuel Alex Wong,1,2,Rookie 
13133,5118,SWShaun Wq Lim,1,4,Prodigy 
13134,5119,Junus Eu,1,8,Wizard 
13135,5119,Zann Chua,1,6,Master 
13136,5119,Nicholes Wong,1,6,Master 
13137,5119,Brandan Chen,1,6,Master 
13138,5119,Gabriel Tham,1,8,Wizard 
13139,5120,Brandan Chen,1,6,Master 
13140,5120,Nicholes Wong,1,6,Master 
13141,5121,Clarence Chua,1,7,Grand Master 
13142,5122,TWTay WenHao,1,4,Prodigy 
13143,5122,Lok Yang Teng,1,6,Master 
13144,5122,SKShabir Khan,1,4,Prodigy 
13145,5122,Zen Rogue Xuan,1,5,Genius 
13146,5123,Luke Ho,1,6,Master 
13147,5124,Luke Ho,1,6,Master 
13148,5125,Hariz Arthur Maloy,1,9,God of Wisdom 
13149,5126,Hariz Arthur Maloy,1,9,God of Wisdom 
13150,5126,Yong Kah Hwee,1,6,Master 
13151,5126,Junus Eu,1,8,Wizard 
13152,5126,Ernest Yeam Wee Leong,1,5,Genius 
13153,5126,Zann Chua,1,6,Master 
13154,5127,RTRandy Tham,1,2,Rookie 
13155,5127,Wilson Nid A Break,1,4,Prodigy 
13156,5128,Tee Hon Eng,1,3,Wonderkid 
13157,5128,Good Day Every Day,1,6,Master 
13158,5128,Hariz Arthur Maloy,1,9,God of Wisdom 
13159,5129,Loh Tat Tian,1,6,Master 
13160,5129,Benny Tan,1,3,Wonderkid 
13161,5129,Nicholes Wong,1,6,Master 
13162,5130,Nicholes Wong,1,6,Master 
13163,5131,Nicholes Wong,1,6,Master 
13164,5131,Jonathan Chia Guangrong,1,6,Master 
13165,5132,Amos Goh,1,3,Wonderkid 
13166,5132,Lim Ren Ying,1,3,Wonderkid 
13167,5132,Gabriel Tham,1,8,Wizard 
13168,5132,Jasper Neo,1,2,Rookie 
13169,5132,Kenneth Lou,1,8,Wizard 
13170,5132,Jeff Yeo,1,6,Master 
13171,5132,Jonathan Chia Guangrong,1,6,Master 
13172,5132,Yong Kah Hwee,1,6,Master 
13173,5132,Jay Liu,1,6,Master 
13174,5132,Gabriel Lee,1,6,Master 
13175,5132,Ryan Tan,1,1,Freshie 
13176,5132,Yeap Ming Feng,1,5,Genius 
13177,5133,Jonathan Chia Guangrong,1,6,Master 
13178,5133,Hariz Arthur Maloy,1,9,God of Wisdom 
13179,5133,Alan Kor,1,5,Genius 
13180,5134,Loh Tat Tian,1,6,Master 
13181,5134,Hariz Arthur Maloy,1,9,God of Wisdom 
13182,5134,Nicholes Wong,1,6,Master 
13183,5135,Jonathan Chia Guangrong,1,6,Master 
13184,5135,Brandan Chen,1,6,Master 
13185,5135,Gabriel Lee,1,6,Master 
13186,5135,Yong Kah Hwee,1,6,Master 
13187,5135,Lok Yang Teng,1,6,Master 
13188,5136,Loh Tat Tian,1,6,Master 
13189,5136,Yixiong Chang,1,5,Genius 
13190,5137,Jacob Chong,1,3,Wonderkid 
13191,5137,Gabriel Lee,1,6,Master 
13192,5137,Yong Kah Hwee,1,6,Master 
13193,5137,Nicholes Wong,1,6,Master 
13194,5138,Dwivid Sharma,1,3,Wonderkid 
13195,5138,Good Day Every Day,1,6,Master 
13196,5138,Lok Yang Teng,1,6,Master 
13197,5139,Brandan Chen,1,6,Master 
13198,5139,Dwivid Sharma,1,3,Wonderkid 
13199,5139,Good Day Every Day,1,6,Master 
13200,5140,Nicholes Wong,1,6,Master 
13201,5140,Good Day Every Day,1,6,Master 
13202,5140,Yong Kah Hwee,1,6,Master 
13203,5140,Hariz Arthur Maloy,1,9,God of Wisdom 
13204,5141,Soon Xiaohui,1,5,Genius 
13205,5141,Jacky Yap,1,4,Prodigy 
13206,5141,Kenneth Lou,1,8,Wizard 
13207,5141,Grace Cong,1,4,Prodigy 
13208,5141,Eric Chia,1,4,Prodigy 
13209,5141,Pete Tan,1,2,Rookie 
13210,5141,Kenichi Xi,1,6,Master 
13211,5141,Lim Chun Long Jimmy,1,5,Genius 
13212,5141,Colin Lim,1,3,Wonderkid 
13213,5142,Elijah Lee,1,9,God of Wisdom 
13214,5142,峻豪,1,2,Rookie 
13215,5143,Hariz Arthur Maloy,1,9,God of Wisdom 
13216,5143,Cedric Jamie Soh,1,7,Grand Master 
13217,5143,NNinja,1,3,Wonderkid 
13218,5143,Wang Jiajing,1,2,Rookie 
13219,5145,Clarence Chua,1,7,Grand Master 
13220,5145,Jonathan Chia Guangrong,1,6,Master 
13221,5146,Junus Eu,1,8,Wizard 
13222,5146,Jacqueline Yan,1,4,Prodigy 
13223,5146,Albert Tan,1,4,Prodigy 
13224,5146,Jefremy Juari,1,3,Wonderkid 
13225,5146,Gabriel Tham,1,8,Wizard 
13226,5146,Josh Ng,1,4,Prodigy 
13227,5146,KH Puah,1,1,Freshie 
13228,5147,Gabriel Tham,1,8,Wizard 
13229,5147,Yong Kah Hwee,1,6,Master 
13230,5147,Sarah Chan,1,6,Master 
13231,5147,Gavin Tan,1,3,Wonderkid 
13232,5147,Mujimoro,1,4,Prodigy 
13233,5147,SWShaun Wq Lim,1,4,Prodigy 
13234,5147,Ernest Yeam Wee Leong,1,5,Genius 
13235,5148,Loo Cheng Chuan,1,6,Master 
13236,5148,Yixiong Chang,1,5,Genius 
13237,5149,Lok Yang Teng,1,6,Master 
13238,5150,Nicholes Wong,1,6,Master 
13239,5150,Jonathan Chia Guangrong,1,6,Master 
13240,5150,Yong Kah Hwee,1,6,Master 
13241,5151,Soh Sing Heng,1,4,Prodigy 
13242,5152,AYAndy Yew,1,5,Genius 
13243,5152,SKShabir Khan,1,4,Prodigy 
13244,5152,Clarence Chua,1,7,Grand Master 
13245,5152,Jansen Ng,1,4,Prodigy 
13246,5152,Gabriel Tham,1,8,Wizard 
13247,5152,James Yeo,1,4,Prodigy 
13248,5152,Alex Chua Cheng En,1,4,Prodigy 
13249,5152,Siow Nan,1,6,Master 
13250,5153,Lok Yang Teng,1,6,Master 
13251,5154,Elijah Lee,1,9,God of Wisdom 
13252,5154,Eric Chia,1,4,Prodigy 
13253,5154,Mujimoro,1,4,Prodigy 
13254,5154,Vincent Tan Wen Bin,1,5,Genius 
13255,5155,Lok Yang Teng,1,6,Master 
13256,5156,Leonard Tan,1,6,Master 
13257,5156,Gabriel Tham,1,8,Wizard 
13258,5157,SWShaun Wq Lim,1,4,Prodigy 
13259,5157,Cecilia Leong,1,2,Rookie 
13260,5157,Jessica Tan,1,2,Rookie 
13261,5157,Heng Kai Le,1,4,Prodigy 
13262,5157,Randy See,1,2,Rookie 
13263,5157,Jonathan Chia Guangrong,1,6,Master 
13264,5158,Ken Tan,1,2,Rookie 
13265,5159,Vincent Tan Wen Bin,1,5,Genius 
13266,5160,Gabriel Tham,1,8,Wizard 
13267,5160,Siow Nan,1,6,Master 
13268,5160,Vincent Tan Wen Bin,1,5,Genius 
13269,5160,Cindy Tan,1,3,Wonderkid 
13270,5161,Clarence Chua,1,7,Grand Master 
13271,5161,Gabriel Tham,1,8,Wizard 
13272,5161,Hariz Arthur Maloy,1,9,God of Wisdom 
13273,5162,Jonathan Chia Guangrong,1,6,Master 
13274,5163,Tan Wei Ming,1,5,Genius 
13275,5163,Grace Cong,1,4,Prodigy 
13276,5163,Jessica Ann Lee,1,4,Prodigy 
13277,5163,Thiagarajan Veerappa Chettiar,1,2,Rookie 
13278,5163,Junus Eu,1,8,Wizard 
13279,5163,Cedric Jamie Soh,1,7,Grand Master 
13280,5163,Gabriel Lee,1,6,Master 
13281,5164,Christopher Tan,1,6,Master 
13282,5165,Edwin Koh,1,2,Rookie 
13283,5165,Gabriel Tham,1,8,Wizard 
13284,5165,Tan Wei Ming,1,5,Genius 
13285,5166,Hariz Arthur Maloy,1,9,God of Wisdom 
13286,5166,Gabriel Tham,1,8,Wizard 
13287,5167,Yeap Ming Feng,1,5,Genius 
13288,5167,Singchang Toh,1,2,Rookie 
13289,5167,Kenneth Lou,1,8,Wizard 
13290,5167,Lim Chun Long Jimmy,1,5,Genius 
13291,5167,Bryan Chong,1,3,Wonderkid 
13292,5167,Jeff Yeo,1,6,Master 
13293,5167,Good Day Every Day,1,6,Master 
13294,5167,Jay Liu,1,6,Master 
13295,5167,HC Tang,1,8,Wizard 
13296,5167,Nicholes Wong,1,6,Master 
13297,5167,Kenichi Xi,1,6,Master 
13298,5167,Leong Wen Fong,1,6,Master 
13299,5168,Chin Guo Qiang,1,3,Wonderkid 
13300,5168,Gabriel Lee,1,6,Master 
13301,5168,Adrian Tan,1,2,Rookie 
13302,5168,Luke Ho,1,6,Master 
13303,5169,Eric Ong Cfa,1,5,Genius 
13304,5169,Alvin Teo,1,4,Prodigy 
13305,5169,Benny Tan,1,3,Wonderkid 
13306,5169,KAKhairudin Ali,1,3,Wonderkid 
13307,5170,Elijah Lee,1,9,God of Wisdom 
13308,5170,Hariz Arthur Maloy,1,9,God of Wisdom 
13309,5170,T@Takingstock @,1,5,Genius 
13310,5170,Luke Ho,1,6,Master 
13311,5171,Vinod Dass,1,4,Prodigy 
13312,5171,Xinyi Lum,1,5,Genius 
13313,5171,Gabriel Tham,1,8,Wizard 
13314,5171,Kenneth Lou,1,8,Wizard 
13315,5171,Nicholas Chan,1,5,Genius 
13316,5171,Jeff Yeo,1,6,Master 
13317,5171,Yong Kah Hwee,1,6,Master 
13318,5171,HC Tang,1,8,Wizard 
13319,5171,Png Cheng Xi Damien,1,4,Prodigy 
13320,5171,Lim Chun Long Jimmy,1,5,Genius 
13321,5172,Brandan Chen,1,6,Master 
13322,5172,Gabriel Lee,1,6,Master 
13323,5172,Serene Toh,1,5,Genius 
13324,5173,Tai Zhi,1,4,Prodigy 
13325,5173,Nicholes Wong,1,6,Master 
13326,5174,Hariz Arthur Maloy,1,9,God of Wisdom 
13327,5175,Nicholes Wong,1,6,Master 
13328,5176,Zann Chua,1,6,Master 
13329,5176,Isaac Chan,1,8,Wizard 
13330,5177,Clarence Chua,1,7,Grand Master 
13331,5177,Hariz Arthur Maloy,1,9,God of Wisdom 
13332,5177,Josh Tan Jian Liang,1,4,Prodigy 
13333,5178,Hariz Arthur Maloy,1,9,God of Wisdom 
13334,5178,Loh Tat Tian,1,6,Master 
13335,5179,Mic Mc,1,2,Rookie 
13336,5180,Hariz Arthur Maloy,1,9,God of Wisdom 
